,label,values
7806,pos,0.672
7807,compound,0.6249
7808,neg,0.0
7809,neu,0.351
7810,pos,0.649
7811,compound,0.5719
7812,neg,0.0
7813,neu,0.581
7814,pos,0.419
7815,compound,0.7579
7816,neg,0.182
7817,neu,0.648
7818,pos,0.17
7819,compound,-0.0451
7820,neg,0.2
7821,neu,0.8
7822,pos,0.0
7823,compound,-0.3626
7824,neg,0.2
7825,neu,0.8
7826,pos,0.0
7827,compound,-0.3626
7828,neg,0.0
7829,neu,0.556
7830,pos,0.444
7831,compound,0.4939
7832,neg,0.12
7833,neu,0.88
7834,pos,0.0
7835,compound,-0.0572
7836,neg,0.0
7837,neu,1.0
7838,pos,0.0
7839,compound,0.0
7840,neg,0.0
7841,neu,1.0
7842,pos,0.0
7843,compound,0.0
7844,neg,0.0
7845,neu,0.204
7846,pos,0.796
7847,compound,0.5994
7848,neg,0.0
7849,neu,1.0
7850,pos,0.0
7851,compound,0.0
7852,neg,0.0
7853,neu,1.0
7854,pos,0.0
7855,compound,0.0
7856,neg,0.0
7857,neu,1.0
7858,pos,0.0
7859,compound,0.0
7860,neg,0.226
7861,neu,0.522
7862,pos,0.252
7863,compound,0.0772
7864,neg,0.0
7865,neu,1.0
7866,pos,0.0
7867,compound,0.0
7868,neg,0.0
7869,neu,0.448
7870,pos,0.552
7871,compound,0.8638
7872,neg,0.0
7873,neu,1.0
7874,pos,0.0
7875,compound,0.0
7876,neg,0.0
7877,neu,1.0
7878,pos,0.0
7879,compound,0.0
7880,neg,0.494
7881,neu,0.506
7882,pos,0.0
7883,compound,-0.9398
7884,neg,0.0
7885,neu,0.112
7886,pos,0.888
7887,compound,0.836
7888,neg,0.0
7889,neu,0.686
7890,pos,0.314
7891,compound,0.4939
7892,neg,0.0
7893,neu,1.0
7894,pos,0.0
7895,compound,0.0
7896,neg,0.0
7897,neu,1.0
7898,pos,0.0
7899,compound,0.0
7900,neg,0.0
7901,neu,1.0
7902,pos,0.0
7903,compound,0.0
7904,neg,0.0
7905,neu,0.633
7906,pos,0.367
7907,compound,0.4404
7908,neg,0.0
7909,neu,1.0
7910,pos,0.0
7911,compound,0.0
7912,neg,0.0
7913,neu,1.0
7914,pos,0.0
7915,compound,0.0
7916,neg,0.0
7917,neu,0.244
7918,pos,0.756
7919,compound,0.4767
7920,neg,0.0
7921,neu,0.82
7922,pos,0.18
7923,compound,0.5106
7924,neg,0.0
7925,neu,1.0
7926,pos,0.0
7927,compound,0.0
7928,neg,0.0
7929,neu,1.0
7930,pos,0.0
7931,compound,0.0
7932,neg,0.0
7933,neu,1.0
7934,pos,0.0
7935,compound,0.0
7936,neg,0.0
7937,neu,0.584
7938,pos,0.416
7939,compound,0.7506
7940,neg,0.0
7941,neu,0.584
7942,pos,0.416
7943,compound,0.7506
7944,neg,0.0
7945,neu,0.506
7946,pos,0.494
7947,compound,0.5994
7948,neg,0.0
7949,neu,0.848
7950,pos,0.152
7951,compound,0.3612
7952,neg,0.0
7953,neu,1.0
7954,pos,0.0
7955,compound,0.0
7956,neg,0.417
7957,neu,0.583
7958,pos,0.0
7959,compound,-0.5096
7960,neg,0.0
7961,neu,1.0
7962,pos,0.0
7963,compound,0.0
7964,neg,0.196
7965,neu,0.804
7966,pos,0.0
7967,compound,-0.296
7968,neg,0.0
7969,neu,1.0
7970,pos,0.0
7971,compound,0.0
7972,neg,0.0
7973,neu,1.0
7974,pos,0.0
7975,compound,0.0
7976,neg,0.0
7977,neu,1.0
7978,pos,0.0
7979,compound,0.0
7980,neg,0.0
7981,neu,1.0
7982,pos,0.0
7983,compound,0.0
7984,neg,0.0
7985,neu,0.566
7986,pos,0.434
7987,compound,0.3182
7988,neg,0.0
7989,neu,0.706
7990,pos,0.294
7991,compound,0.3612
7992,neg,0.0
7993,neu,0.588
7994,pos,0.412
7995,compound,0.5423
7996,neg,0.0
7997,neu,0.791
7998,pos,0.209
7999,compound,0.4404
8000,neg,0.473
8001,neu,0.527
8002,pos,0.0
8003,compound,-0.4005
8004,neg,0.0
8005,neu,0.791
8006,pos,0.209
8007,compound,0.4404
8008,neg,0.0
8009,neu,1.0
8010,pos,0.0
8011,compound,0.0
8012,neg,0.0
8013,neu,1.0
8014,pos,0.0
8015,compound,0.0
8016,neg,0.0
8017,neu,0.753
8018,pos,0.247
8019,compound,0.5574
8020,neg,0.196
8021,neu,0.804
8022,pos,0.0
8023,compound,-0.296
8024,neg,0.0
8025,neu,1.0
8026,pos,0.0
8027,compound,0.0
8028,neg,0.0
8029,neu,1.0
8030,pos,0.0
8031,compound,0.0
8032,neg,0.0
8033,neu,0.538
8034,pos,0.462
8035,compound,0.7184
8036,neg,0.0
8037,neu,0.127
8038,pos,0.873
8039,compound,0.7845
8040,neg,0.0
8041,neu,0.424
8042,pos,0.576
8043,compound,0.7783
8044,neg,0.0
8045,neu,0.574
8046,pos,0.426
8047,compound,0.7351
8048,neg,0.0
8049,neu,1.0
8050,pos,0.0
8051,compound,0.0
8052,neg,0.0
8053,neu,0.351
8054,pos,0.649
8055,compound,0.5719
8056,neg,0.0
8057,neu,0.435
8058,pos,0.565
8059,compound,0.5994
8060,neg,0.0
8061,neu,1.0
8062,pos,0.0
8063,compound,0.0
8064,neg,0.0
8065,neu,1.0
8066,pos,0.0
8067,compound,0.0
8068,neg,0.0
8069,neu,0.625
8070,pos,0.375
8071,compound,0.6369
8072,neg,0.0
8073,neu,0.7
8074,pos,0.3
8075,compound,0.4588
8076,neg,0.185
8077,neu,0.815
8078,pos,0.0
8079,compound,-0.3612
8080,neg,0.0
8081,neu,1.0
8082,pos,0.0
8083,compound,0.0
8084,neg,0.0
8085,neu,0.339
8086,pos,0.661
8087,compound,0.5994
8088,neg,0.0
8089,neu,1.0
8090,pos,0.0
8091,compound,0.0
8092,neg,0.0
8093,neu,0.619
8094,pos,0.381
8095,compound,0.5719
8096,neg,0.0
8097,neu,0.588
8098,pos,0.412
8099,compound,0.6369
8100,neg,0.0
8101,neu,1.0
8102,pos,0.0
8103,compound,0.0
8104,neg,0.0
8105,neu,0.58
8106,pos,0.42
8107,compound,0.4404
8108,neg,0.0
8109,neu,1.0
8110,pos,0.0
8111,compound,0.0
8112,neg,0.0
8113,neu,0.238
8114,pos,0.762
8115,compound,0.7506
8116,neg,0.0
8117,neu,1.0
8118,pos,0.0
8119,compound,0.0
8120,neg,0.0
8121,neu,1.0
8122,pos,0.0
8123,compound,0.0
8124,neg,0.0
8125,neu,0.61
8126,pos,0.39
8127,compound,0.4939
8128,neg,0.075
8129,neu,0.796
8130,pos,0.129
8131,compound,0.2732
8132,neg,0.0
8133,neu,1.0
8134,pos,0.0
8135,compound,0.0
8136,neg,0.0
8137,neu,0.432
8138,pos,0.568
8139,compound,0.836
8140,neg,0.0
8141,neu,1.0
8142,pos,0.0
8143,compound,0.0
8144,neg,0.0
8145,neu,1.0
8146,pos,0.0
8147,compound,0.0
8148,neg,0.0
8149,neu,1.0
8150,pos,0.0
8151,compound,0.0
8152,neg,0.0
8153,neu,1.0
8154,pos,0.0
8155,compound,0.0
8156,neg,0.0
8157,neu,1.0
8158,pos,0.0
8159,compound,0.0
8160,neg,0.0
8161,neu,1.0
8162,pos,0.0
8163,compound,0.0
8164,neg,0.0
8165,neu,0.405
8166,pos,0.595
8167,compound,0.8834
8168,neg,0.0
8169,neu,1.0
8170,pos,0.0
8171,compound,0.0
8172,neg,0.0
8173,neu,1.0
8174,pos,0.0
8175,compound,0.0
8176,neg,0.0
8177,neu,1.0
8178,pos,0.0
8179,compound,0.0
8180,neg,0.0
8181,neu,0.76
8182,pos,0.24
8183,compound,0.91
8184,neg,0.0
8185,neu,0.71
8186,pos,0.29
8187,compound,0.8625
8188,neg,0.0
8189,neu,0.774
8190,pos,0.226
8191,compound,0.7845
8192,neg,0.0
8193,neu,0.769
8194,pos,0.231
8195,compound,0.2732
8196,neg,0.0
8197,neu,1.0
8198,pos,0.0
8199,compound,0.0
8200,neg,0.115
8201,neu,0.432
8202,pos,0.453
8203,compound,0.6908
8204,neg,0.0
8205,neu,0.598
8206,pos,0.402
8207,compound,0.4005
8208,neg,0.0
8209,neu,1.0
8210,pos,0.0
8211,compound,0.0
8212,neg,0.0
8213,neu,0.598
8214,pos,0.402
8215,compound,0.4005
8216,neg,0.0
8217,neu,1.0
8218,pos,0.0
8219,compound,0.0
8220,neg,0.0
8221,neu,0.741
8222,pos,0.259
8223,compound,0.6369
8224,neg,0.0
8225,neu,0.549
8226,pos,0.451
8227,compound,0.4767
8228,neg,0.0
8229,neu,0.798
8230,pos,0.202
8231,compound,0.8555
8232,neg,0.0
8233,neu,0.702
8234,pos,0.298
8235,compound,0.8176
8236,neg,0.0
8237,neu,0.874
8238,pos,0.126
8239,compound,0.3182
8240,neg,0.0
8241,neu,0.699
8242,pos,0.301
8243,compound,0.6808
8244,neg,0.0
8245,neu,0.769
8246,pos,0.231
8247,compound,0.2732
8248,neg,0.0
8249,neu,1.0
8250,pos,0.0
8251,compound,0.0
8252,neg,0.0
8253,neu,1.0
8254,pos,0.0
8255,compound,0.0
8256,neg,0.0
8257,neu,1.0
8258,pos,0.0
8259,compound,0.0
8260,neg,0.0
8261,neu,0.748
8262,pos,0.252
8263,compound,0.4019
8264,neg,0.0
8265,neu,1.0
8266,pos,0.0
8267,compound,0.0
8268,neg,0.0
8269,neu,0.577
8270,pos,0.423
8271,compound,0.296
8272,neg,0.0
8273,neu,0.435
8274,pos,0.565
8275,compound,0.6369
8276,neg,0.0
8277,neu,0.721
8278,pos,0.279
8279,compound,0.4767
8280,neg,0.0
8281,neu,0.408
8282,pos,0.592
8283,compound,0.7003
8284,neg,0.0
8285,neu,0.58
8286,pos,0.42
8287,compound,0.7003
8288,neg,0.0
8289,neu,0.351
8290,pos,0.649
8291,compound,0.5719
8292,neg,0.0
8293,neu,0.339
8294,pos,0.661
8295,compound,0.5994
8296,neg,0.0
8297,neu,0.556
8298,pos,0.444
8299,compound,0.8625
8300,neg,0.0
8301,neu,0.545
8302,pos,0.455
8303,compound,0.8481
8304,neg,0.0
8305,neu,1.0
8306,pos,0.0
8307,compound,0.0
8308,neg,0.0
8309,neu,1.0
8310,pos,0.0
8311,compound,0.0
8312,neg,0.0
8313,neu,0.494
8314,pos,0.506
8315,compound,0.4767
8316,neg,0.04
8317,neu,0.904
8318,pos,0.057
8319,compound,0.2359
8320,neg,0.0
8321,neu,1.0
8322,pos,0.0
8323,compound,0.0
8324,neg,0.0
8325,neu,0.204
8326,pos,0.796
8327,compound,0.5994
8328,neg,0.0
8329,neu,0.725
8330,pos,0.275
8331,compound,0.2263
8332,neg,0.0
8333,neu,0.204
8334,pos,0.796
8335,compound,0.5994
8336,neg,0.0
8337,neu,0.725
8338,pos,0.275
8339,compound,0.2263
8340,neg,0.0
8341,neu,0.351
8342,pos,0.649
8343,compound,0.5719
8344,neg,0.0
8345,neu,0.488
8346,pos,0.512
8347,compound,0.6369
8348,neg,0.0
8349,neu,0.625
8350,pos,0.375
8351,compound,0.4588
8352,neg,0.0
8353,neu,1.0
8354,pos,0.0
8355,compound,0.0
8356,neg,0.0
8357,neu,0.667
8358,pos,0.333
8359,compound,0.7184
8360,neg,0.092
8361,neu,0.908
8362,pos,0.0
8363,compound,-0.0572
8364,neg,0.0
8365,neu,0.674
8366,pos,0.326
8367,compound,0.4404
8368,neg,0.0
8369,neu,1.0
8370,pos,0.0
8371,compound,0.0
8372,neg,0.0
8373,neu,1.0
8374,pos,0.0
8375,compound,0.0
8376,neg,0.0
8377,neu,0.647
8378,pos,0.353
8379,compound,0.7184
8380,neg,0.0
8381,neu,0.926
8382,pos,0.074
8383,compound,0.25
8384,neg,0.0
8385,neu,0.699
8386,pos,0.301
8387,compound,0.6808
8388,neg,0.0
8389,neu,1.0
8390,pos,0.0
8391,compound,0.0
8392,neg,0.0
8393,neu,0.518
8394,pos,0.482
8395,compound,0.9022
8396,neg,0.017
8397,neu,0.812
8398,pos,0.171
8399,compound,0.8952
8400,neg,0.0
8401,neu,1.0
8402,pos,0.0
8403,compound,0.0
8404,neg,0.0
8405,neu,0.938
8406,pos,0.062
8407,compound,0.8126
8408,neg,0.0
8409,neu,1.0
8410,pos,0.0
8411,compound,0.0
8412,neg,0.0
8413,neu,0.739
8414,pos,0.261
8415,compound,0.9517
8416,neg,0.0
8417,neu,0.926
8418,pos,0.074
8419,compound,0.25
8420,neg,0.0
8421,neu,0.699
8422,pos,0.301
8423,compound,0.6808
8424,neg,0.0
8425,neu,1.0
8426,pos,0.0
8427,compound,0.0
8428,neg,0.0
8429,neu,0.518
8430,pos,0.482
8431,compound,0.9022
8432,neg,0.071
8433,neu,0.929
8434,pos,0.0
8435,compound,-0.0572
8436,neg,0.0
8437,neu,1.0
8438,pos,0.0
8439,compound,0.0
8440,neg,0.0
8441,neu,0.938
8442,pos,0.062
8443,compound,0.8126
8444,neg,0.0
8445,neu,1.0
8446,pos,0.0
8447,compound,0.0
8448,neg,0.0
8449,neu,0.769
8450,pos,0.231
8451,compound,0.8402
8452,neg,0.0
8453,neu,0.926
8454,pos,0.074
8455,compound,0.25
8456,neg,0.0
8457,neu,0.699
8458,pos,0.301
8459,compound,0.6808
8460,neg,0.0
8461,neu,1.0
8462,pos,0.0
8463,compound,0.0
8464,neg,0.0
8465,neu,0.518
8466,pos,0.482
8467,compound,0.9022
8468,neg,0.071
8469,neu,0.929
8470,pos,0.0
8471,compound,-0.0572
8472,neg,0.0
8473,neu,1.0
8474,pos,0.0
8475,compound,0.0
8476,neg,0.0
8477,neu,0.938
8478,pos,0.062
8479,compound,0.8126
8480,neg,0.0
8481,neu,0.641
8482,pos,0.359
8483,compound,0.6808
8484,neg,0.056
8485,neu,0.887
8486,pos,0.056
8487,compound,0.0
8488,neg,0.0
8489,neu,1.0
8490,pos,0.0
8491,compound,0.0
8492,neg,0.0
8493,neu,1.0
8494,pos,0.0
8495,compound,0.0
8496,neg,0.123
8497,neu,0.427
8498,pos,0.449
8499,compound,0.7818
8500,neg,0.0
8501,neu,0.351
8502,pos,0.649
8503,compound,0.5719
8504,neg,0.0
8505,neu,1.0
8506,pos,0.0
8507,compound,0.0
8508,neg,0.0
8509,neu,1.0
8510,pos,0.0
8511,compound,0.0
8512,neg,0.0
8513,neu,1.0
8514,pos,0.0
8515,compound,0.0
8516,neg,0.0
8517,neu,0.75
8518,pos,0.25
8519,compound,0.8402
8520,neg,0.0
8521,neu,0.926
8522,pos,0.074
8523,compound,0.25
8524,neg,0.0
8525,neu,0.699
8526,pos,0.301
8527,compound,0.6808
8528,neg,0.0
8529,neu,1.0
8530,pos,0.0
8531,compound,0.0
8532,neg,0.0
8533,neu,0.518
8534,pos,0.482
8535,compound,0.9022
8536,neg,0.071
8537,neu,0.929
8538,pos,0.0
8539,compound,-0.0572
8540,neg,0.0
8541,neu,1.0
8542,pos,0.0
8543,compound,0.0
8544,neg,0.0
8545,neu,1.0
8546,pos,0.0
8547,compound,0.0
8548,neg,0.0
8549,neu,1.0
8550,pos,0.0
8551,compound,0.0
8552,neg,0.0
8553,neu,1.0
8554,pos,0.0
8555,compound,0.0
8556,neg,0.0
8557,neu,1.0
8558,pos,0.0
8559,compound,0.0
8560,neg,0.0
8561,neu,1.0
8562,pos,0.0
8563,compound,0.0
8564,neg,0.0
8565,neu,0.351
8566,pos,0.649
8567,compound,0.5719
8568,neg,0.0
8569,neu,0.388
8570,pos,0.612
8571,compound,0.743
8572,neg,0.0
8573,neu,0.615
8574,pos,0.385
8575,compound,0.3612
8576,neg,0.0
8577,neu,0.86
8578,pos,0.14
8579,compound,0.0772
8580,neg,0.0
8581,neu,0.0
8582,pos,1.0
8583,compound,0.4939
8584,neg,0.357
8585,neu,0.643
8586,pos,0.0
8587,compound,-0.4168
8588,neg,0.0
8589,neu,1.0
8590,pos,0.0
8591,compound,0.0
8592,neg,0.0
8593,neu,0.465
8594,pos,0.535
8595,compound,0.3182
8596,neg,0.0
8597,neu,1.0
8598,pos,0.0
8599,compound,0.0
8600,neg,0.0
8601,neu,1.0
8602,pos,0.0
8603,compound,0.0
8604,neg,0.0
8605,neu,1.0
8606,pos,0.0
8607,compound,0.0
8608,neg,0.0
8609,neu,1.0
8610,pos,0.0
8611,compound,0.0
8612,neg,0.322
8613,neu,0.333
8614,pos,0.344
8615,compound,0.0516
8616,neg,0.0
8617,neu,1.0
8618,pos,0.0
8619,compound,0.0
8620,neg,0.215
8621,neu,0.645
8622,pos,0.14
8623,compound,-0.1779
8624,neg,0.0
8625,neu,0.894
8626,pos,0.106
8627,compound,0.0772
8628,neg,0.0
8629,neu,0.448
8630,pos,0.552
8631,compound,0.5719
8632,neg,0.0
8633,neu,0.351
8634,pos,0.649
8635,compound,0.5719
8636,neg,0.0
8637,neu,0.328
8638,pos,0.672
8639,compound,0.6249
8640,neg,0.0
8641,neu,1.0
8642,pos,0.0
8643,compound,0.0
8644,neg,0.164
8645,neu,0.522
8646,pos,0.313
8647,compound,0.4588
8648,neg,0.0
8649,neu,1.0
8650,pos,0.0
8651,compound,0.0
8652,neg,0.0
8653,neu,1.0
8654,pos,0.0
8655,compound,0.0
8656,neg,0.0
8657,neu,1.0
8658,pos,0.0
8659,compound,0.0
8660,neg,0.0
8661,neu,1.0
8662,pos,0.0
8663,compound,0.0
8664,neg,0.0
8665,neu,0.328
8666,pos,0.672
8667,compound,0.6249
8668,neg,0.0
8669,neu,1.0
8670,pos,0.0
8671,compound,0.0
8672,neg,0.0
8673,neu,1.0
8674,pos,0.0
8675,compound,0.0
8676,neg,0.0
8677,neu,1.0
8678,pos,0.0
8679,compound,0.0
8680,neg,0.0
8681,neu,0.351
8682,pos,0.649
8683,compound,0.5719
8684,neg,0.0
8685,neu,0.196
8686,pos,0.804
8687,compound,0.6249
8688,neg,0.0
8689,neu,0.556
8690,pos,0.444
8691,compound,0.4588
8692,neg,0.0
8693,neu,1.0
8694,pos,0.0
8695,compound,0.0
8696,neg,0.0
8697,neu,0.734
8698,pos,0.266
8699,compound,0.4404
8700,neg,0.0
8701,neu,1.0
8702,pos,0.0
8703,compound,0.0
8704,neg,0.0
8705,neu,0.5
8706,pos,0.5
8707,compound,0.6124
8708,neg,0.0
8709,neu,1.0
8710,pos,0.0
8711,compound,0.0
8712,neg,0.0
8713,neu,1.0
8714,pos,0.0
8715,compound,0.0
8716,neg,0.0
8717,neu,1.0
8718,pos,0.0
8719,compound,0.0
8720,neg,0.0
8721,neu,0.683
8722,pos,0.317
8723,compound,0.7845
8724,neg,0.0
8725,neu,1.0
8726,pos,0.0
8727,compound,0.0
8728,neg,0.0
8729,neu,1.0
8730,pos,0.0
8731,compound,0.0
8732,neg,0.282
8733,neu,0.718
8734,pos,0.0
8735,compound,-0.2411
8736,neg,0.0
8737,neu,1.0
8738,pos,0.0
8739,compound,0.0
8740,neg,0.0
8741,neu,1.0
8742,pos,0.0
8743,compound,0.0
8744,neg,0.0
8745,neu,1.0
8746,pos,0.0
8747,compound,0.0
8748,neg,0.0
8749,neu,1.0
8750,pos,0.0
8751,compound,0.0
8752,neg,0.0
8753,neu,1.0
8754,pos,0.0
8755,compound,0.0
8756,neg,0.0
8757,neu,1.0
8758,pos,0.0
8759,compound,0.0
8760,neg,0.0
8761,neu,1.0
8762,pos,0.0
8763,compound,0.0
8764,neg,0.0
8765,neu,1.0
8766,pos,0.0
8767,compound,0.0
8768,neg,0.0
8769,neu,0.87
8770,pos,0.13
8771,compound,0.34
8772,neg,0.0
8773,neu,1.0
8774,pos,0.0
8775,compound,0.0
8776,neg,0.0
8777,neu,1.0
8778,pos,0.0
8779,compound,0.0
8780,neg,0.0
8781,neu,1.0
8782,pos,0.0
8783,compound,0.0
8784,neg,0.0
8785,neu,0.731
8786,pos,0.269
8787,compound,0.2975
8788,neg,0.0
8789,neu,1.0
8790,pos,0.0
8791,compound,0.0
8792,neg,0.0
8793,neu,0.488
8794,pos,0.512
8795,compound,0.6369
8796,neg,0.0
8797,neu,0.734
8798,pos,0.266
8799,compound,0.4404
8800,neg,0.0
8801,neu,1.0
8802,pos,0.0
8803,compound,0.0
8804,neg,0.0
8805,neu,1.0
8806,pos,0.0
8807,compound,0.0
8808,neg,0.0
8809,neu,1.0
8810,pos,0.0
8811,compound,0.0
8812,neg,0.0
8813,neu,1.0
8814,pos,0.0
8815,compound,0.0
8816,neg,0.388
8817,neu,0.612
8818,pos,0.0
8819,compound,-0.2263
8820,neg,0.0
8821,neu,1.0
8822,pos,0.0
8823,compound,0.0
8824,neg,0.0
8825,neu,1.0
8826,pos,0.0
8827,compound,0.0
8828,neg,0.0
8829,neu,1.0
8830,pos,0.0
8831,compound,0.0
8832,neg,0.0
8833,neu,0.544
8834,pos,0.456
8835,compound,0.7717
8836,neg,0.0
8837,neu,0.674
8838,pos,0.326
8839,compound,0.4404
8840,neg,0.0
8841,neu,0.339
8842,pos,0.661
8843,compound,0.5994
8844,neg,0.0
8845,neu,0.448
8846,pos,0.552
8847,compound,0.5719
8848,neg,0.0
8849,neu,0.448
8850,pos,0.552
8851,compound,0.5719
8852,neg,0.0
8853,neu,0.599
8854,pos,0.401
8855,compound,0.8271
8856,neg,0.0
8857,neu,0.519
8858,pos,0.481
8859,compound,0.5719
8860,neg,0.0
8861,neu,0.6
8862,pos,0.4
8863,compound,0.8402
8864,neg,0.0
8865,neu,1.0
8866,pos,0.0
8867,compound,0.0
8868,neg,0.0
8869,neu,1.0
8870,pos,0.0
8871,compound,0.0
8872,neg,0.0
8873,neu,0.687
8874,pos,0.313
8875,compound,0.6249
8876,neg,0.0
8877,neu,0.448
8878,pos,0.552
8879,compound,0.5719
8880,neg,0.0
8881,neu,0.523
8882,pos,0.477
8883,compound,0.8074
8884,neg,0.239
8885,neu,0.761
8886,pos,0.0
8887,compound,-0.296
8888,neg,0.0
8889,neu,1.0
8890,pos,0.0
8891,compound,0.0
8892,neg,0.0
8893,neu,0.351
8894,pos,0.649
8895,compound,0.5719
8896,neg,0.0
8897,neu,0.351
8898,pos,0.649
8899,compound,0.5719
8900,neg,0.0
8901,neu,0.286
8902,pos,0.714
8903,compound,0.6124
8904,neg,0.0
8905,neu,0.508
8906,pos,0.492
8907,compound,0.4404
8908,neg,0.0
8909,neu,1.0
8910,pos,0.0
8911,compound,0.0
8912,neg,0.0
8913,neu,1.0
8914,pos,0.0
8915,compound,0.0
8916,neg,0.0
8917,neu,1.0
8918,pos,0.0
8919,compound,0.0
8920,neg,0.0
8921,neu,1.0
8922,pos,0.0
8923,compound,0.0
8924,neg,0.0
8925,neu,0.351
8926,pos,0.649
8927,compound,0.5719
8928,neg,0.0
8929,neu,1.0
8930,pos,0.0
8931,compound,0.0
8932,neg,0.323
8933,neu,0.538
8934,pos,0.139
8935,compound,-0.4023
8936,neg,0.0
8937,neu,0.351
8938,pos,0.649
8939,compound,0.5719
8940,neg,0.0
8941,neu,0.608
8942,pos,0.392
8943,compound,0.7003
8944,neg,0.0
8945,neu,0.351
8946,pos,0.649
8947,compound,0.5719
8948,neg,0.0
8949,neu,1.0
8950,pos,0.0
8951,compound,0.0
8952,neg,0.0
8953,neu,1.0
8954,pos,0.0
8955,compound,0.0
8956,neg,0.0
8957,neu,0.351
8958,pos,0.649
8959,compound,0.5719
8960,neg,0.0
8961,neu,0.435
8962,pos,0.565
8963,compound,0.7579
8964,neg,0.0
8965,neu,1.0
8966,pos,0.0
8967,compound,0.0
8968,neg,0.0
8969,neu,1.0
8970,pos,0.0
8971,compound,0.0
8972,neg,0.0
8973,neu,0.635
8974,pos,0.365
8975,compound,0.3182
8976,neg,0.0
8977,neu,0.351
8978,pos,0.649
8979,compound,0.5719
8980,neg,0.0
8981,neu,0.397
8982,pos,0.603
8983,compound,0.8442
8984,neg,0.0
8985,neu,1.0
8986,pos,0.0
8987,compound,0.0
8988,neg,0.0
8989,neu,0.649
8990,pos,0.351
8991,compound,0.4019
8992,neg,0.0
8993,neu,0.204
8994,pos,0.796
8995,compound,0.5994
8996,neg,0.0
8997,neu,0.687
8998,pos,0.313
8999,compound,0.6249
9000,neg,0.146
9001,neu,0.615
9002,pos,0.238
9003,compound,0.296
9004,neg,0.0
9005,neu,1.0
9006,pos,0.0
9007,compound,0.0
9008,neg,0.0
9009,neu,1.0
9010,pos,0.0
9011,compound,0.0
9012,neg,0.0
9013,neu,1.0
9014,pos,0.0
9015,compound,0.0
9016,neg,0.0
9017,neu,1.0
9018,pos,0.0
9019,compound,0.0
9020,neg,0.0
9021,neu,1.0
9022,pos,0.0
9023,compound,0.0
9024,neg,0.412
9025,neu,0.588
9026,pos,0.0
9027,compound,-0.1027
9028,neg,0.0
9029,neu,0.726
9030,pos,0.274
9031,compound,0.5267
9032,neg,0.0
9033,neu,0.611
9034,pos,0.389
9035,compound,0.6249
9036,neg,0.32
9037,neu,0.68
9038,pos,0.0
9039,compound,-0.5106
9040,neg,0.0
9041,neu,0.604
9042,pos,0.396
9043,compound,0.5059
9044,neg,0.0
9045,neu,0.878
9046,pos,0.122
9047,compound,0.3612
9048,neg,0.0
9049,neu,0.351
9050,pos,0.649
9051,compound,0.5719
9052,neg,0.0
9053,neu,1.0
9054,pos,0.0
9055,compound,0.0
9056,neg,0.0
9057,neu,0.328
9058,pos,0.672
9059,compound,0.6249
9060,neg,0.0
9061,neu,0.351
9062,pos,0.649
9063,compound,0.5719
9064,neg,0.0
9065,neu,1.0
9066,pos,0.0
9067,compound,0.0
9068,neg,0.0
9069,neu,1.0
9070,pos,0.0
9071,compound,0.0
9072,neg,0.0
9073,neu,0.594
9074,pos,0.406
9075,compound,0.6249
9076,neg,0.0
9077,neu,1.0
9078,pos,0.0
9079,compound,0.0
9080,neg,0.0
9081,neu,1.0
9082,pos,0.0
9083,compound,0.0
9084,neg,0.0
9085,neu,0.351
9086,pos,0.649
9087,compound,0.5719
9088,neg,0.0
9089,neu,0.328
9090,pos,0.672
9091,compound,0.6249
9092,neg,0.0
9093,neu,1.0
9094,pos,0.0
9095,compound,0.0
9096,neg,0.0
9097,neu,1.0
9098,pos,0.0
9099,compound,0.0
9100,neg,0.0
9101,neu,0.403
9102,pos,0.597
9103,compound,0.8126
9104,neg,0.0
9105,neu,1.0
9106,pos,0.0
9107,compound,0.0
9108,neg,0.0
9109,neu,0.351
9110,pos,0.649
9111,compound,0.5719
9112,neg,0.0
9113,neu,0.328
9114,pos,0.672
9115,compound,0.6249
9116,neg,0.0
9117,neu,0.58
9118,pos,0.42
9119,compound,0.4404
9120,neg,0.0
9121,neu,0.678
9122,pos,0.322
9123,compound,0.5859
9124,neg,0.0
9125,neu,0.559
9126,pos,0.441
9127,compound,0.7964
9128,neg,0.0
9129,neu,1.0
9130,pos,0.0
9131,compound,0.0
9132,neg,0.0
9133,neu,1.0
9134,pos,0.0
9135,compound,0.0
9136,neg,0.0
9137,neu,0.773
9138,pos,0.227
9139,compound,0.6124
9140,neg,0.37
9141,neu,0.63
9142,pos,0.0
9143,compound,-0.6908
9144,neg,0.0
9145,neu,0.769
9146,pos,0.231
9147,compound,0.4019
9148,neg,0.0
9149,neu,0.508
9150,pos,0.492
9151,compound,0.4404
9152,neg,0.0
9153,neu,0.351
9154,pos,0.649
9155,compound,0.5719
9156,neg,0.0
9157,neu,0.328
9158,pos,0.672
9159,compound,0.6249
9160,neg,0.0
9161,neu,0.351
9162,pos,0.649
9163,compound,0.5719
9164,neg,0.0
9165,neu,0.328
9166,pos,0.672
9167,compound,0.6249
9168,neg,0.0
9169,neu,1.0
9170,pos,0.0
9171,compound,0.0
9172,neg,0.0
9173,neu,0.408
9174,pos,0.592
9175,compound,0.4404
9176,neg,0.0
9177,neu,0.408
9178,pos,0.592
9179,compound,0.4404
9180,neg,0.0
9181,neu,1.0
9182,pos,0.0
9183,compound,0.0
9184,neg,0.0
